BoroName,NTAName,id,mhinc_70,mhinc_80,mhinc_90,mhinc_00,mhinc_10,pcol_70,pcol_80,pcol_90,pcol_00,pcol_10,70_HINC70,70_MHMVAL7,70_MRENT70,00_MHMVAL0,00_MRENT00,10_mrent0a,10_mhmval0,70_POP70,70_WHITE70,70_BLACK70,80_POP80,80_NHWHT80,80_NHBLK80,80_MHMVAL8,80_MRENT80,90_POP90,90_NHWHT90,90_NHBLK90,90_MHMVAL9,90_MRENT90,00_POP00,00_NHWHT00,00_NHBLK00,10_pop10,10_nhwht10,10_nhblk10
Staten Island,Mariner's Harbor-Arlington-Port Ivory-Graniteville,36085023100,0,17964,34750,46827,51912,4,5,11,17,14,8538.461675,21328.12472,94.31035259,154000,654,1004,342000,2144.99999943815,2030.99999946801,108,2234.99999941458,1860,188,44193.9999884241,205.999999946042,2297.99999939807,1544.99999959531,320,147699.999961312,546.999999856722,3281,1150,889,4683,887,1184
Bronx,North Riverdale-Fieldston-Riverdale,36005034500,0,20688,41882,51250,70469,27,30,34,44,45,13853.50281,30443.03786,161.5916931,192500,774,1069,374500,3855.99999231263,3597.99999282698,146,3542.99999293663,2859,197,65890.9998686389,291.999999417865,3310.99999339915,2550.99999491429,255,237799.999525919,551.999998899526,3499,2049,354,3566,1833,438
Queens,park-cemetery-etc-Queens,36081128300,0,24375,102264,112820,-999,,54,0,,,8777.777887,,145.1785691,287499.9941,0,-999,-999,121.668508720459,48.9834255887563,72.6850814819336,31.6022100572621,29.4953956604004,0,76667.0025872391,,26.6833878041155,19.1424303812133,0,289299.986731643,,30.224634885788,22.6684761047363,0,73,55,2
Queens,Bellerose,36081161700,0,23202,45424,63250,88036,7,15,21,28,34,11440.59368,24084.42943,108.3018835,220900,747,1068,516700,5153.00002759486,5135.00002749846,4,4177.00002236827,3933,4,49814.0002667592,246.000001317356,4000.00002142042,3494.00001871074,32,187500.001004082,660.000003534369,4359,2838,133,4297,2085,224
Queens,Hunters Point-Sunnyside-West Maspeth,36081018101,0,13277,24610,34932,40685,,15,0,,32,7396.739114,,90.33871367,79399.99633,696.9999897,1068,395500,4322.42651163042,4228.30245020054,21.3209209442139,3904.3284708038,2470.62670898438,29.1212558746338,64999.9994116899,198.999996423775,4072.29571854882,2140.41235826164,43.1618614196777,274999.991776486,422.99998976642,4636.00015848875,1730.634765625,84.7636566162109,4090,1355,70
Queens,Hunters Point-Sunnyside-West Maspeth,36081018102,0,13277,24610,34932,55521,,15,0,,40,7396.739413,,90.33870644,79400.00005,697.0000032,1057,301500,3989.57343418151,3902.69749679137,19.6790790557861,3603.67148024961,2280.37329101563,26.8787422180176,64999.9997545358,199.00000117169,3758.70423039887,1975.58761490509,39.8381385803223,275000.005174442,423.000005342011,4279.00010719895,1597.36535644531,78.2363433837891,3928,1946,107
Queens,Murray Hill,36081115500,10000,16943,30385,41471,67303,9,12,17,31,34,10000,27695.65232,88.58209197,269200,732,1112,594400,1905.00001064502,1874.00001047179,6,1828.00001021475,1591,7,61392.0003430545,213.00000119023,1826.00001020357,1253.00000700168,24,232100.00129696,456.000002548099,2135,825,37,2114,568,44
Queens,Murray Hill,36081116700,0,17917,30151,36895,59219,11,14,22,30,32,9562.5,26250,100.1694911,248400,867,1181,628400,1273.00001867278,1204.00001766067,4,1311.00001923018,951,15,54286.000796285,229.000003359048,1759.00002580159,671.00000984245,29,216200.003171293,643.000009431737,2075,298,50,2067,133,35
Brooklyn,Flatlands,36047077600,0,16731,35256,41169,52042,,19,0,,31,11017.47781,23226.72348,169.5526527,143920.2726,752.8191295,1077,277300,3827.97678529623,3814.82928801511,6.06209538131952,3251.78687701499,2673.52753996849,305.71705031395,43380.909848407,288.908413606299,3381.50850233965,1247.06889226893,1700.35596323013,182314.44899181,486.977220188519,4123.38121545827,490.668095111847,3157.47208976746,3806,273,2989
Brooklyn,East Flatbush-Farragut,36047078000,0,23177,46126,60212,72768,,18,0,,27,11984.25626,24171.69273,93.47605587,194604.169,776.8606571,1007,425700,2000.93655763194,1998.92856538761,.00787158496677876,1959.36536210123,1135.35719323158,677.317467093468,43938.4947600889,220.778604934379,2302.9738823045,231.590529754758,1952.35320711136,179106.21285857,593.161572161103,2548.8314059237,125.07773655653,2277.79215621948,2092,65,1894
Brooklyn,Midwood,36047054600,0,12742,23340,35469,30014,12,16,25,37,40,9360.464646,26224.4893,98.05850962,327900,676,937,601600,4139.99999265012,4090.99999273711,43,4153.99999262526,3781,59,49654.9999118458,214.999999618303,4280.9999923998,3751.99999333895,74,207299.999631973,452.999999195774,4571,3972,69,4346,3599,184
Brooklyn,Madison,36047054800,0,17203,51033,50227,64896,16,25,45,49,46,12122.44951,33878.50275,98.04347876,325000,693,913,808800,1894,1868,11,1969,1872,6,66854,232,1934,1762,7,259900,501,2077,1936,12,1989,1865,8
Brooklyn,Erasmus,36047082600,0,11830,29219,36866,37153,5,6,8,15,20,7985.185051,22406.25,90.34013594,192100,611,923,394700,4872.00000907481,3486.00000649318,1174,5290.00000985339,293,4260,43768.0000815243,218.000000406057,5640.00001050532,106.00000019744,5015,168300.000313483,451.000000840053,6051,50,5395,5513,85,4884
Brooklyn,Erasmus,36047082800,0,11626,33750,25946,32750,6,6,4,10,15,8168.830882,21785.71548,83.51851496,190500,678,946,424100,3455,3133,264,3766,424,2619,45000,203,3670,162,3042,171300,457,3985,53,3464,3814,55,3265
Brooklyn,Prospect Lefferts Gardens-Wingate,36047087600,8700,16364,38750,31958,51473,11,12,15,26,21,8700,22112.06838,107.8571383,178700,685,783,408200,1472.99998353794,550.999993842095,908,1572.99998242036,107,1366,44285.9995050654,217.99999756366,1389.99998446554,45.9999994859099,1248,162199.998187274,424.999995250255,1707,244,1367,1742,296,1332
Brooklyn,Borough Park,36047022400,0,11992,23564,34188,38244,3,8,9,13,15,6447.115322,26250,82.45762358,275500,631,1068,509500,4132.00000769645,4058.00000755861,22,3688.00000686944,2733,22,44500.0000828877,186.000000346452,3813.00000710227,2329.0000043381,62,204500.000380911,438.000000815839,4943,2676,47,5486,3868,72
Brooklyn,Borough Park,36047023000,0,9975,21310,22984,26613,3,6,9,9,13,6621.42877,15000,76.875,240100,652,964,646800,3994.00002975762,3897.00002903491,50,3608.00002688169,2315,84,41250.0003073365,185.000001378357,3945.00002939254,2668.00001987815,59,250000.001862645,469.000003494322,4176,2893,31,4515,3273,49
Brooklyn,Kensington-Ocean Parkway,36047048600,0,11496,25192,30329,28341,1,7,12,16,20,7226.415313,20294.118,77.1259819,274600,683,944,603300,2778.99994823709,2632.99995095655,83,2590.99995173886,1191,161,38749.999278225,192.999996405095,2956.99994492158,943.99998241663,278,174399.996751547,469.999991245568,3576,800,189,3568,759,125
Brooklyn,Kensington-Ocean Parkway,36047048800,0,14109,36707,37115,35586,11,17,28,29,33,10394.1601,22447.91525,113.0833379,206000,647,1025,305000,3611.99996636063,3567.99996677041,15,3373.99996857718,2531,221,42360.9996054824,234.999997811392,3751.99996505678,2205.99997945502,473,197999.998155981,459.999995715916,4393,2306,394,4395,2124,350
Brooklyn,Borough Park,36047022600,0,7792,18277,22316,43421,0,1,8,9,6,7006.756871,16750,69.28571225,152500,574,1013,529900,1757.00000654534,1680.00000625849,7,1469.00000547245,948,4,29167.0001086555,176.000000655651,1640.00000610948,728.000002712011,30,195800.000729412,418.000001557171,2544,649,80,2516,612,26
Brooklyn,Borough Park,36047022800,0,9473,20057,23407,43281,1,12,11,14,20,5763.393283,18125,79.48052384,222100,600,1024,608600,3210,3099,22,2260,1149,79,35500,189,2888,1456,174,167200,484,3426,1633,134,3306,1701,86
Brooklyn,Kensington-Ocean Parkway,36047049600,0,12252,26091,38088,49904,5,10,16,24,29,7894.23096,22295.91858,88.86986818,244400,659,1052,598100,3705.0000414066,3632.00004059076,3,3553.00003970787,2662,44,40769.0004556291,199.000002223998,3470.00003878027,2060.00002302229,67,186200.002080947,462.000005163252,4560,1837,92,4513,1679,136
Brooklyn,Kensington-Ocean Parkway,36047049800,0,14699,26630,35560,51711,9,13,20,25,39,10511.7643,23333.33511,118.3854076,275600,647,1082,649000,3831.0000035679,3799.00000353809,2,3338.00000310875,2965,38,54200.0000504777,225.000000209548,3278.00000305288,2480.00000230968,36,207600.000193343,476.00000044331,4069,1924,119,4232,1731,143
Brooklyn,Windsor Terrace,36047050000,0,15025,32558,39556,46339,,13,23,30,47,9736.841974,22750.0002,108.2710207,208800,700,1118,407800,3940.54291012423,3877.620069244,28.5119113922119,3550.22466278907,2983.91918945313,153.374420166016,44696.9996757359,220.000004217691,3366.00004075281,2505.00003032852,253,204200.002472289,472.000005714595,3680,2206,430,3474,2085,305
Brooklyn,Bay Ridge,36047004600,0,23973,44006,68594,57321,27,27,32,40,42,12680.66557,46959.86469,88.65133948,464800,752,1317,1000001,1443.99998924136,1432.99998932332,2,1364.99998982996,1317,1,96255.0090548313,226.737929345154,1198.99999106675,1107.99999174476,1,403644.824578819,519.517002932018,1217,1076,7,1199,999,8
Brooklyn,Bay Ridge,36047006400,0,15228,30559,45213,58269,8,16,24,34,42,8107.843338,31549.29477,85.63380291,338400,726,1064,811200,3717,3658,7,3414,3158,4,70526,204,3072,2712,17,281500,495,3484,2514,75,3478,2403,82
Brooklyn,Bay Ridge,36047013800,0,15625,33201,40117,51563,7,11,22,30,38,9010.869293,29687.49847,92.74193425,307900,686,1085,703800,3423.99997448921,3416.99997454137,1,3134.99997664243,2970,1,63260.9995286688,219.999998360872,2950.99997801334,2550.99998099357,14,251299.998127669,504.999996237457,3206,2337,8,3168,2206,60
Brooklyn,Bay Ridge,36047016200,0,15031,35046,44305,85781,,16,0,,49,9176.927677,28387.08244,83.93931617,259813.7764,737.8558243,1149,371500,1928.89019653986,1895.83386054123,24.5726165771484,1672.33171194427,1508.17779159546,21.4153537750244,55085,203.591965369657,1911.87836576998,1607.85550964624,39.0114288330078,211271.881776492,448.544014295573,1885.99999911711,1387.51755046844,32.3991832733154,2082,1382,90
Brooklyn,Bay Ridge,36047005000,0,20448,42178,61217,68068,17,22,32,43,51,11144.22989,37812.5,102.8169071,356500,796,1352,835200,2624.00002932549,2613.00002920255,2,2421.00002705678,2326,3,80462.0008992329,241.000002693385,2255.00002520159,2085.00002330169,2,331800.003708154,564.000006303191,2401,2075,10,2276,1902,14
Brooklyn,Bay Ridge,36047006200,0,13701,24704,34576,52339,8,15,21,32,49,8283.018519,34444.44408,78.50574638,318000,692,1021,706100,2970,2950,2,2631,2441,5,81333,182,2576,2230,4,384200,465,3062,2042,16,2853,1937,54
Brooklyn,Dyker Heights,36047014800,0,21432,26164,47250,95833,9,22,11,26,32,10217.39201,30416.66667,107.6923055,294600,798,1274,722000,1543.99996548891,1526.99996586889,1,1463.99996727705,1440,0,67646.9984879717,229.999994859099,1223.99997264147,1179.99997362494,0,270699.993949384,519.999988377094,1222,1161,0,1209,1042,5
Brooklyn,Dyker Heights,36047016600,0,22289,40307,69859,71500,11,14,21,33,29,13898.14868,33235.8066,120.3143939,362866.3948,620.4904459,1106,693600,2400.99999225885,2398.99999225885,0,2318.99999159575,2308,0,72926.0566542046,225.551135435616,1949.99999295175,1916.99999310821,0,285961.537455132,513.636361502788,2042,1960,4,2059,1884,4
Brooklyn,Bensonhurst East,36047040000,0,15794,27000,30559,38819,2,5,5,15,15,9554.54606,23437.50123,101.4173214,270700,673,983,652600,3311.00002466887,3303.00002460927,0,2826.00002105534,2748,2,47500.0003539026,213.000001586974,2638.00001965463,2324.00001731515,3,210300.001566857,474.000003531575,2948,1846,42,3069,1460,31
Brooklyn,Bensonhurst East,36047041000,0,16593,27159,40577,38958,5,6,9,22,20,9662.162522,24451.21801,94.31034673,234100,594,681,579700,2084.99998446554,2071.9999845624,7,1818.99998644739,1759,4,54928.9995907471,204.999998472631,1650.99998769909,1545.9999884814,1,193799.998556077,436.999996744096,1749,1370,11,1773,1259,29
Brooklyn,Borough Park,36047023200,0,10331,21607,21981,26767,5,13,13,13,14,5746.341603,22613.63596,75,281500,631,816,711700,6053,5931,58,5102,4337,46,49737,187,5314,4498,27,223800,462,6059,4914,27,5699,4909,21
Brooklyn,Borough Park,36047023400,0,13146,17138,17731,36847,13,15,13,12,20,8129.031987,34285.71583,105,509900,692,1075,933300,4327.00003223866,4305.00003207475,6,4082.00003041327,3997,4,109722.000817493,228.000001698732,4037.00003007799,3977.00002963096,4,282100.002101809,468.000003486872,4710,4580,1,5059,4924,10
Brooklyn,Borough Park,36047011600,0,14028,24033,26330,31315,5,11,12,9,11,9307.142769,23369.56479,85.10309341,306500,652,828,747200,2946.00004389882,2925.0000435859,1,2850.00004246831,2286,4,46842.0006980002,199.000002965331,3088.00004601479,1718.00002560019,41,200000.002980232,506.000007539988,4259,1194,46,4816,653,38
Brooklyn,Borough Park,36047021600,8350,15172,26591,25616,41875,6,11,11,19,17,8350,24750,91.90140347,367800,680,976,725800,3053.99997724593,3037.99997736514,3,2739.99997958541,2598,6,60832.9995467588,199.999998509884,3085.99997700751,2590.99998069555,14,292899.997817725,471.999996483326,3601,2976,10,4015,3332,34
Brooklyn,Borough Park,36047021800,0,12021,21641,30259,32333,4,12,11,18,19,8458.015464,22812.5,87.91666667,287100,699,883,780400,3928.99997072667,3875.99997112155,2,3575.99997335672,3083,37,63965.9995234162,197.999998524785,3509.99997384846,3001.99997763336,7,256699.998087436,456.999996595085,3785,3162,10,3761,3297,7
Brooklyn,Sunset Park East,36047010000,0,11944,18952,29976,27434,3,6,9,8,12,6956.043909,20833.33458,78.59031106,267100,654,833,647800,5035.00007502735,4931.00007347763,46,4381.00006528199,1654,36,35000.0005215406,192.000002861023,4930.00007346272,1192.00001776218,164,238900.003559887,434.000006467104,6271,778,191,6737,575,108
Brooklyn,Sunset Park East,36047010600,0,12756,26784,26895,30459,2,4,10,11,11,7909.090659,20000,89.26605597,244700,634,888,612000,3628.00008109212,3601.00008048862,1,3585.00008013099,2488,5,38077.0008510873,192.000004291534,4151.00009278208,1569.00003506988,53,182300.004074723,491.000010974705,5460,636,74,5851,300,51
Brooklyn,Sunset Park East,36047009000,0,9595,22302,29234,29052,,5,0,,20,8371.089487,13125,69.12959066,192977.446,636.4979123,953,372500,2212.44689735118,2134.31483849743,16.6152487397194,1996.84483353118,967.686193466187,49.9843980073929,32319.5829904086,174.710927699676,2224.68640296278,657.884849218652,94.9934059381485,150489.625655811,444.797101496821,2610.09220360033,406.947248458862,60.1164557933807,2994,324,70
Brooklyn,Sunset Park East,36047009200,0,10419,19375,26597,35417,2,5,13,14,19,6459.769835,21666.66618,77.20930217,202900,618,919,604200,4000.00007450581,3904.00007271767,39,3727.00006942078,1657,179,38125.0007101335,182.000003390014,4190.00007804483,1010.00001881272,282,210000.003911555,437.000008139759,5160,741,284,5388,667,168
Brooklyn,Park Slope-Gowanus,36047011700,0,9527,30108,30833,64471,,0,0,18,49,6601.351615,10568.18217,72.73076593,176500,706,1200,821400,2957.30470789013,2756.23585868319,147.317764282227,2354.09816026932,860.017272949219,79.6312255859375,22044.9995064791,168.000001785223,2268.49459080498,665.916139205148,195.09651184082,155399.995872583,474.999994269951,2788,679,291,2364,1011,140
Brooklyn,Bath Beach,36047018000,0,13576,28233,40565,33900,2,4,10,14,8,7659.722052,26250,84.56790239,287600,654,892,640300,2848,2827,4,2679,2588,3,56964,208,2408,2045,0,226100,476,2803,1856,13,3193,1444,16
Staten Island,Mariner's Harbor-Arlington-Port Ivory-Graniteville,36085031901,0,8201,16414,26821,30492,1,6,4,10,17,5279.070023,21708.33442,84.93197695,132500,376,521,344400,2877.99994639307,1420.99997353181,1397,2604.99995147809,419,1581,41836.9992207251,133.999997504056,2692.99994983897,379.999992921948,1623,136699.997453764,213.999996013939,3262,257,1888,3265,217,1805
Staten Island,Mariner's Harbor-Arlington-Port Ivory-Graniteville,36085032300,0,9432,32500,51071,27600,,0,0,,21,9033.332685,18035.71562,82.08333527,107100.0041,587.0000139,841,203500,444.23901061813,393.947801868908,50.2912101745605,307.335164578581,245.868133544922,32.5961532592773,43332.9987718692,199.999995753889,760.887362002122,508.49999957547,122.934066772461,146600.000532019,524.000008996872,1017.00002074242,311.991760253906,353.901092529297,1250,275,481
Brooklyn,East Williamsburg,36047047700,0,11303,26327,37863,54637,3,6,10,24,51,7833.333333,13472.22233,64.44914702,209000,610,1362,598400,2544.99998029758,2491.99998070789,33,2492.99998070014,1885,19,27499.9997871055,145.999998869724,2421.9999812498,1662.99998712569,5,137499.998935527,372.999997112376,2276,1467,50,3318,2336,87
Brooklyn,East Williamsburg,36047049700,0,10854,25172,35990,70433,1,3,11,32,53,6768.518634,13750,61.02500342,240300,660,1573,715500,3142.99997658283,3121.99997673929,9,2471.99998158216,2334,0,28332.9997889027,136.99999897927,2247.99998325109,2005.99998505414,8,131299.999021739,359.999997317791,2228,1799,10,2645,2168,27
Queens,St. Albans,36081039800,8225,22130,36927,62708,65357,6,7,17,12,19,8225,22989.69156,135,184100,720,845,443300,1599.00000595674,71.0000002644956,1508,1417.00000527874,15,1363,44342.0001651868,226.000000841916,1462.00000544637,20.0000000745058,1372,158500.000590459,516.00000192225,1762,5,1686,1657,5,1516
Queens,St. Albans,36081042400,0,21408,46453,67363,69662,15,21,26,31,38,10978.91462,27177.11654,111.9009901,203221.1538,581.0813008,497,533000,2418.00000334904,67.0000002421439,2315,2277.00000252575,46,2119,54424.0495284816,206.740000577122,2226.0000022212,23.9999999785796,2069,182283.962271631,526.813561457778,2464,18,2316,2161,13,2018
Manhattan,Chinatown,36061000800,0,10936,18851,25148,30739,3,6,7,10,16,6048.172979,,82.5,175000,510,770,638000,9609.00004921993,5218.00002672803,67,9220.00004722737,2417,46,72500.0003713649,184.000000942498,9904.000050731,1706.0000087386,32,130000.000665896,362.000001854263,10917,995,102,10290,848,75
Manhattan,Chinatown,36061002500,0,7111,11546,13611,16299,1,2,4,6,9,5193.548188,,77.75362374,416700,264,469,-999,5471.00008152425,3263.00004862249,1255,6369.0000949055,547,913,5000.00007450581,128.000001907349,6005.00008948147,258.0000038445,1074,0,221.000003293157,5209,147,790,4869,95,802
Bronx,Mott Haven-Port Morris,36005004300,0,6691,11318,19434,24594,1,0,3,4,10,3741.712543,15000,70.75452729,177500,346,534,423700,8222,5803,2268,4434,80,867,112500,145,4643,54,888,32500,241,4789,29,989,5056,85,1082
Bronx,Mott Haven-Port Morris,36005004100,0,7054,8265,12970,18272,1,3,3,3,12,4245.967907,20681.81757,72.15975785,107500,267,504,237000,5962.99998889305,3937.9999926649,1909,6039.99998874962,118,1844,22499.9999580905,136.999999744818,6179.99998848885,93.9999998249114,1872,87499.9998370185,212.999999603257,5240,52,1331,6127,105,1527
Bronx,East Tremont,36005036700,0,7500,16042,17214,17391,2,1,0,5,2,5574.468243,16562.5,87.06666727,247200,543,674,497400,6142.99983980879,2576.99993279949,3158,1980.9999483414,26,962,21499.9994393438,174.999995436519,1395.99996359646,14.9999996088445,552,59999.9984353781,334.999991264194,2223,36,821,2599,55,789
Staten Island,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,36085027702,0,26365,48500,50164,55370,,27,30,27,34,13017.85783,43354.42793,145.0862136,116400,883,1175,277100,690.285986635308,687.365171459136,0,4079.89199858287,3790.73120117188,30.1817569732666,82524.99934665,258.000006315826,4625.00010445365,3650.00008243369,148,155000.003500609,731.000016509322,5883,4116,157,6193,4177,252
Staten Island,Old Town-Dongan Hills-South Beach,36085009602,0,20101,36709,52596,51710,6,10,16,20,21,11858.26755,25822.36949,117.7027016,224700,698,1015,514800,3112.00000860426,3084.00000852684,10,3163.00000874526,3059,14,60140.0001662789,253.000000699511,2944.00000813976,2725.00000753425,15,187100.000517306,544.000001504086,3340,2844,37,3461,2697,64
Staten Island,New Dorp-Midland Beach,36085012200,0,22532,45462,55705,68964,9,15,22,26,32,11787.61014,28029.3155,125.2758681,254200,776,1034,549800,4020.00000748783,4010.00000746921,2,3846.00000716373,3699,2,63639.0001185369,241.000000448897,3580.00000666827,3386.00000630692,7,200400.000373274,531.000000989065,3759,3419,22,3813,3262,23
Staten Island,New Springville-Bloomfield-Travis,36085017300,9500,16019,30321,39609,30625,5,13,19,21,20,9500,30816.32716,102.5482649,252700,470,414,556600,2357.00004746963,2133.0000429583,212,2723.00005484081,2051,216,69385.0013974035,167.000003363355,2726.00005490123,1724.0000347211,289,227200.004575774,420.000008458737,2540,1278,436,2523,998,577
Brooklyn,Flatbush,36047051002,0,9749,26090,24271,36094,,9,0,,19,7687.499656,30263.15452,98.65099286,202499.9986,616.0000072,898,829500,3960.44691327773,3793.1288921861,129.157775878906,4859.85466174223,504.889465332031,3129.140625,58400.0022430966,223.999998444525,5757.50116787944,154.98932480067,4383.73193359375,223499.997582601,451.00000618128,5444.00004225969,72.2109375,4328.54638671875,4725,193,3366
Brooklyn,Erasmus,36047079400,0,7092,27782,32014,40455,4,4,11,6,10,6703.703815,16250,86.39705677,148500,640,876,341300,1817.00000169221,520.000000484288,1275,1351.00000125822,75,1120,30625.0000285218,196.000000182539,1728.00000160933,31.000000028871,1552,138600.000129081,452.000000420958,1932,18,1745,1864,28,1592
Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,36061003700,0,16442,46628,82651,81875,31,49,65,65,74,8151.569027,,123.7414806,433035.7868,1088.082524,1433,904400,2146.9999883516,2065.99998884217,37,1936.99998880678,1658,49,128145.160632792,267.611319290089,2102.99998805276,1862.99998960865,56,485309.597649153,529.873728570489,2256,1732,171,2447,2013,62
Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,36061004900,0,14123,37879,63275,97675,17,51,60,72,80,5803.468361,,65.46875,869500,928,1796,1000001,3843,3718,68,4818,4320,74,181250,224,4913,4382,71,500001,509,5010,4220,127,4942,4077,109
Brooklyn,Kensington-Ocean Parkway,36047049000,0,12282,32422,27267,40899,16,22,20,26,40,9976.41536,22159.09091,133.6813174,225900,666,943,509800,5184,5132,14,4866,3657,527,43750,236,5287,3597,708,175000,477,6153,3534,879,5899,3424,534
Brooklyn,Kensington-Ocean Parkway,36047049200,8625,15339,26605,30926,51157,11,20,16,30,41,8625,21527.77642,100,227000,646,1038,467500,3020.9999887459,2884.99998925254,76,2728.99998983368,1773,405,42058.999843318,216.999999191612,3182.9999881424,1457.99999456853,895,170999.999362975,451.999998316169,3346,1157,917,3495,1350,513
Queens,Ridgewood,36081055700,0,12782,25590,34044,39226,,5,0,,12,8170.268186,23907.52148,77.01011687,210869.758,676.1468963,999,569800,3061.85045482582,3055.81455857112,1.02791934460402,3135.24813472473,2532.66584101265,24.0199423898011,43797.3169990173,177.058580309913,3410.02457004017,1708.14999850444,29.083758033812,167457.227889543,470.087759863962,3964.00000061421,1171.40881919861,131.354974538088,3915,1100,121
Queens,Glendale,36081056700,0,17704,35810,51544,58811,,5,0,,13,9404.481541,24014.7038,95.21707659,200899.9962,741.0000077,1113,530300,3958.21652410164,3949.2524203731,6.97208070755005,3807.80395661365,3662.38636769354,4.98005771636963,47909.9985282252,201.99999152986,3751.97541615367,3283.84999921918,20.9162425994873,187199.997370802,510.99999761901,4494.99987959862,2349.59106445313,88.64501953125,4574,1876,65
Brooklyn,Stuyvesant Heights,36047029500,0,9345,21708,31765,55361,4,6,14,21,34,5825.687732,18125,83.96551743,211800,568,962,701400,5232.00002923608,106.000000592321,5100,3818.00002133474,19,3716,43158.0002411641,180.000001005828,3623.00002024509,13.0000000726432,3465,150000.00083819,379.000002117828,3745,13,3543,3425,191,2832
Brooklyn,Stuyvesant Heights,36047038300,0,9161,24492,35966,38444,3,5,12,20,27,5890.0707,16562.5,85.09852085,180200,618,951,588800,5431.99993929267,155.999998256564,5236,3926.99995611236,15,3862,44090.9995072447,180.999997977167,4129.99995384365,24.9999997206032,3950,122399.998632073,385.999995686114,3999,36,3768,3931,96,3365
Queens,Hammels-Arverne-Edgemere,36081094202,5900,10163,13515,17917,43565,2,3,4,10,26,5900,20500,79.58646429,157500,333,589,368800,4071.99998933403,2395.99999372405,1653,3915.99998974265,1252,2247,34285.9999101931,135.999999643769,3766.99999013293,1091.99999713968,2135,131999.999654246,239.999999371357,3629,697,1990,4700,945,2132
Queens,Hammels-Arverne-Edgemere,36081094203,0,13431,25066,34844,49115,6,8,9,16,23,8016.260069,17403.84597,90.65573819,15600,497,644,22700,6117.00009969575,5444.0000887271,632,4029.00006566523,3359,456,5441.00008867821,226.000003683381,4710.00007676426,3727.00006074319,637,156300.0025474,355.000005785841,5441,2965,1390,5369,2971,1295
Manhattan,Lower East Side,36061002800,0,8080,18527,27976,41523,10,18,24,28,37,3998.575298,,62.78186275,184800,590,833,505400,8295.00009366951,6463.00007298205,1381,5402.00006100093,1500,846,6000.00006775372,165.000001863227,6827.00007709244,1944.0000219522,907,140000.00158092,359.000004053931,6701,1797,917,7114,2279,976
Brooklyn,Carroll Gardens-Columbia Street-Red Hook,36047007700,0,11538,31283,44444,113426,,8,0,41,66,6881.579231,12000.00047,69.78468705,368100,796,1809,861400,4421.46966577827,4266.4698303038,99.3588714599609,3913.74584573048,2869.48413085938,52.6602020263672,46500.001593431,173.000000142255,3606.72694084835,2667.78562980105,178.845962524414,209399.999185994,546.000023172921,3905,2720,253,3901,3006,131
Brooklyn,Park Slope-Gowanus,36047011900,0,7148,20332,28406,55156,,2,0,23,39,6271.915119,11273.92005,61.16259923,238015.625,684.6063618,1056,382600,2668.53021940255,2496.53005653286,143.641127765179,1497.25402337447,764.515777587891,27.3397977054119,20102.546867529,153.919271640964,1301.2729389766,591.214279834713,76.1540299654007,187149.701592683,403.499037204952,1555,541,152,1530,910,124
Bronx,Morrisania-Melrose,36005015100,0,8546,16667,18448,25639,1,4,9,9,10,4569.50697,14000,71.20225039,197700,514,840,395500,7811.00005819649,365.000002719462,7272,2257.00001681596,16,2055,22917.000170745,157.000001169741,2473.00001842529,10.0000000745058,1773,92000.0006854534,311.000002317131,4743,38,2504,5409,48,2533
Brooklyn,Homecrest,36047039200,0,15855,38199,31898,36078,7,12,21,26,19,9782.051195,28076.92447,129.1034561,266200,740,908,692300,3163.99997642636,3103.9999768734,8,2644.99998029321,2523,10,54023.9995974898,247.999998152256,2333.99998261034,2134.99998409301,17,246699.998161942,510.999996192753,2789,2445,13,2756,2287,23
Brooklyn,Homecrest,36047058400,0,16130,31636,37992,42380,15,12,19,28,40,11689.18954,23187.5,159.387343,203300,721,891,347300,4063.99995836616,3955.99995947257,32,3405.99996510707,3163,31,45325.9995356556,269.999997233972,3313.99996604957,2760.9999717148,41,191499.998038169,499.999994877726,3528,2778,35,3620,2723,46
Manhattan,Midtown-Midtown South,36061008400,0,10956,54834,70694,100455,32,36,64,73,84,5854.166521,,142.1999949,232700,1702,2001,614000,299.999996647239,257.999997116625,30,669.999992512167,419,136,,339.999996200204,695.999992221594,490.999994512647,58,274999.996926636,794.999991115183,1041,506,45,1595,720,72
